,Latitude,Longitude,magnitude
7908,41.706287415,-87.621533527,11.0
7909,41.883220669,-87.626601824,21.0
7910,41.78210152,-87.586502002,9.0
7911,41.868541914,-87.639235361,14.0
7912,41.976851852,-87.654999693,17.0
7913,41.767351647,-87.582816839,13.0
7914,41.895140898,-87.624255632,8.0
7915,41.892310034,-87.63972734,6.0
7916,41.885481891,-87.627935689,6.0
7917,41.747167184,-87.600220148,5.0
7918,41.702756403,-87.564182005,9.0
7919,41.780267983,-87.613969818,3.0
7920,41.912397576,-87.671774445,3.0
7921,41.877661886,-87.627665516,11.0
7922,41.882180394,-87.768867436,6.0
7923,41.692836306,-87.604275485,6.0
7924,41.85426932,-87.659556037,8.0
7925,41.936254279,-87.738176075,11.0
7926,41.88045453,-87.748627223,15.0
7927,41.783449861,-87.640971514,9.0
7928,41.896472326,-87.643252484,8.0
7929,41.916127721,-87.697157413,12.0
7930,41.740918989,-87.631967753,14.0
7931,41.748404997,-87.626964756,5.0
7932,41.744151668,-87.62434741,3.0
7933,41.756772166,-87.722175346,4.0
7934,41.804133114,-87.703859846,31.0
7935,41.887726803,-87.65482693,17.0
7936,41.957491573,-87.741320483,17.0
7937,41.735546485,-87.648487847,13.0
7938,41.89513029,-87.738914309,24.0
7939,41.979006297,-87.906463155,8.0
7940,41.939647608,-87.672231632,8.0
7941,41.782285774,-87.787545336,12.0
7942,41.950321348,-87.699751069,16.0
7943,41.985285684,-87.782839328,15.0
7944,42.008792173,-87.816418129,19.0
7945,41.799174797,-87.766149035,20.0
7946,41.836313873,-87.639319497,6.0
7947,41.782208791,-87.784634781,9.0
7948,41.948854827,-87.712102373,4.0
7949,41.732599207,-87.585555292,13.0
7950,41.853853291,-87.625519384,21.0
7951,41.705717816,-87.702546548,3.0
7952,42.009167912,-87.663019975,18.0
7953,42.011956612,-87.686076923,30.0
7954,41.718452487,-87.650390916,16.0
7955,41.862944305,-87.707145344,18.0
7956,41.754268012,-87.582155675,14.0
7957,41.780679756,-87.786264708,18.0
7958,41.694312336,-87.631090274,19.0
7959,41.9785544,-87.699868476,13.0
7960,42.008663217,-87.816422853,9.0
7961,41.902605697,-87.730510068,15.0
7962,41.935678385,-87.710315443,17.0
7963,41.885888079,-87.627942238,6.0
7964,41.754268012,-87.582155675,7.0
7965,41.776177447,-87.765006224,4.0
7966,41.792940619,-87.748799857,12.0
7967,41.949888903,-87.73896461,5.0
7968,41.735012449,-87.555528069,7.0
7969,42.010300764,-87.668597349,6.0
7970,41.88447178,-87.743732081,10.0
7971,41.778780469,-87.777639351,6.0
7972,41.77655145,-87.796550451,14.0
7973,42.00374245,-87.816937303,17.0
7974,41.96904679,-87.658163995,16.0
7975,41.885660349,-87.768917598,14.0
7976,41.779960201,-87.632099778,13.0
7977,42.0079213,-87.665244402,13.0
7978,41.873185004,-87.743795434,6.0
7979,41.811045072,-87.71125319,15.0
7980,41.933307015,-87.649033474,8.0
7981,41.776761361,-87.782342182,20.0
7982,41.891990384,-87.611461502,7.0
7983,41.844452205,-87.646432188,14.0
7984,41.911115415,-87.738901957,12.0
7985,41.947283682,-87.709809132,10.0
7986,41.885741029,-87.631711749,10.0
7987,41.81130536,-87.609965503,6.0
7988,41.78018541,-87.703170178,22.0
7989,41.924196311,-87.662069166,20.0
7990,41.997488812,-87.703760556,22.0
7991,41.897895128,-87.624096605,13.0
7992,41.739265865,-87.604893749,19.0
7993,41.754592961,-87.741528537,19.0
7994,41.837056131,-87.652375349,21.0
7995,41.764003661,-87.683223468,15.0
7996,41.953434516,-87.746449709,21.0
7997,41.886606767,-87.66129497,4.0
7998,41.963618619,-87.685283169,6.0
7999,41.765755571,-87.576292427,5.0
8000,41.92433738,-87.687624718,5.0
8001,41.946212132,-87.646579678,11.0
8002,41.881183104,-87.68498211,13.0
8003,41.780397354,-87.787473356,16.0
8004,41.83981113,-87.617141911,6.0
8005,41.752688236,-87.698814199,15.0
8006,41.88033698,-87.629365643,15.0
8007,41.906234817,-87.643004089,18.0
8008,41.879901899,-87.68310394,11.0
8009,41.892753031,-87.624193896,8.0
8010,41.736259984,-87.628068782,11.0
8011,41.976290414,-87.905227221,12.0
8012,41.90002373,-87.62305924,13.0
8013,41.982161273,-87.668500261,19.0
8014,41.979006297,-87.906463155,14.0
8015,41.75089655,-87.627813307,19.0
8016,41.991262667,-87.660305558,11.0
8017,41.884026091,-87.728216951,15.0
8018,41.943573528,-87.644968619,13.0
8019,41.871057139,-87.696811458,7.0
8020,41.858704604,-87.62721689,10.0
8021,41.88249622,-87.624380767,12.0
8022,41.899740288,-87.665458614,16.0
8023,41.751464464,-87.644063902,14.0
8024,41.885741529,-87.631344503,11.0
8025,41.677661758,-87.652872258,7.0
8026,41.885741029,-87.631711749,10.0
8027,41.882389156,-87.624374606,9.0
8028,41.923672617,-87.786301606,5.0
8029,41.887966168,-87.634790696,9.0
8030,41.950736661,-87.707930056,9.0
8031,41.939211601,-87.717698178,9.0
8032,41.742710224,-87.634088181,12.0
8033,41.728226861,-87.552855036,20.0
8034,41.894520607,-87.624240456,18.0
8035,41.778429902,-87.732525002,15.0
8036,41.735752519,-87.625429032,7.0
8037,41.819027613,-87.665219378,11.0
8038,41.887845852,-87.624560336,8.0
8039,41.835347589,-87.611661701,6.0
8040,41.76015578,-87.556752911,6.0
8041,41.946542649,-87.714356095,7.0
8042,41.910669593,-87.664819336,1.0
8043,41.897895128,-87.624096605,3.0
8044,41.884457946,-87.624315012,7.0
8045,41.880417506,-87.627730673,13.0
8046,41.882457198,-87.627847776,22.0
8047,41.923672617,-87.786301606,14.0
8048,41.692600552,-87.689793889,13.0
8049,41.864493678,-87.639158,25.0
8050,41.765688762,-87.616357696,17.0
8051,41.823792927,-87.620240871,23.0
8052,41.902492492,-87.737211376,22.0
8053,41.749131283,-87.686939217,28.0
8054,41.847681516,-87.724647102,16.0
8055,41.74418965,-87.648711139,21.0
8056,41.795991039,-87.630542489,22.0
8057,41.895586567,-87.634733371,11.0
8058,41.75089655,-87.627813307,20.0
8059,41.909630594,-87.745796739,22.0
8060,41.959009912,-87.682164298,13.0
8061,41.709045933,-87.564524542,6.0
8062,41.782580911,-87.664296258,1.0
8063,41.881546939,-87.626197968,13.0
8064,41.887966168,-87.634790696,12.0
8065,41.897895128,-87.624096605,4.0
8066,41.994758989,-87.7144777,6.0
8067,41.727872617,-87.551207132,5.0
8068,41.9560802,-87.716657184,9.0
8069,41.89702607,-87.667319752,13.0
8070,41.80053685,-87.723985871,6.0
8071,41.704370559,-87.637902149,16.0
8072,41.829570554,-87.696030126,9.0
8073,41.773382051,-87.582159983,7.0
8074,41.886202772,-87.620685715,3.0
8075,41.853555668,-87.711593901,6.0
8076,41.894059368,-87.629112133,7.0
8077,41.92915117,-87.697535165,10.0
8078,41.880913833,-87.68152935,7.0
8079,41.976851852,-87.654999693,6.0
8080,41.748818443,-87.589420131,6.0
8081,41.893374793,-87.621784977,5.0
8082,41.857108058,-87.671081839,7.0
8083,41.820155264,-87.622654854,10.0
8084,41.775991567,-87.703068254,10.0
8085,41.858844472,-87.726589604,11.0
8086,41.866289097,-87.772928201,11.0
8087,41.90893137,-87.694510299,14.0
8088,41.884313592,-87.633890369,9.0
8089,41.843656863,-87.734267647,14.0
8090,41.930732595,-87.756396604,10.0
8091,41.950197458,-87.648999894,18.0
8092,41.875258796,-87.726247114,12.0
8093,41.972384324,-87.679601012,13.0
8094,41.924158759,-87.699399996,11.0
8095,41.812997542,-87.617686471,10.0
8096,41.873727328,-87.624213318,14.0
8097,41.738275524,-87.578168791,27.0
8098,41.889203826,-87.631640804,15.0
8099,41.890051565,-87.62891376,39.0
8100,41.893199108,-87.633385747,41.0
8101,41.779153403,-87.65449147,13.0
8102,41.878558729,-87.748181832,60.0
8103,41.877973183,-87.645045179,9.0
8104,41.890265219,-87.631089305,10.0
8105,41.961628063,-87.666419454,9.0
8106,41.944953005,-87.649416212,8.0
8107,41.928857713,-87.64887891,47.0
8108,41.866289097,-87.772928201,9.0
8109,41.896944667,-87.66606074,10.0
8110,41.837263981,-87.642604567,45.0
8111,41.77090233,-87.573981083,44.0
8112,41.69399105,-87.657606561,40.0
8113,41.653313209,-87.604845761,11.0
8114,41.752456914,-87.599159468,8.0
8115,41.91245631,-87.663445006,17.0
8116,41.883211912,-87.631438294,36.0
8117,41.90351448,-87.667498444,11.0
8118,41.929188753,-87.665011874,16.0
8119,41.836799653,-87.653552344,11.0
8120,41.950979816,-87.685951602,39.0
8121,41.936084101,-87.721462368,39.0
8122,41.799023412,-87.602820085,28.0
8123,41.892364315,-87.636002543,55.0
8124,41.929476745,-87.668294248,54.0
8125,41.81284554,-87.69924793,31.0
8126,41.67749962,-87.656552816,40.0
8127,41.765755571,-87.576292427,10.0
8128,41.736792896,-87.715377709,40.0
8129,41.926123407,-87.702349729,9.0
8130,41.921218066,-87.693663893,22.0
8131,41.950968746,-87.828072152,19.0
8132,41.7815543,-87.730171296,21.0
8133,41.929774282,-87.708564826,19.0
8134,41.917152303,-87.636346343,38.0
8135,41.72242751,-87.578643769,39.0
8136,41.811362206,-87.695521032,24.0
8137,41.890359796,-87.645812026,52.0
8138,41.793938294,-87.645501278,15.0
8139,41.670569863,-87.638566202,16.0
8140,41.780430955,-87.726867395,21.0
8141,41.705271237,-87.62897884,24.0
8142,41.808659638,-87.660969527,31.0
8143,41.936996013,-87.712415948,44.0
8144,41.730429031,-87.656012187,27.0
8145,41.919875168,-87.686144842,29.0
8146,41.85268013,-87.632007113,48.0
8147,41.880988964,-87.704854042,50.0
8148,41.925287906,-87.669517325,38.0
8149,41.897818745,-87.65785327,55.0
8150,41.982161273,-87.668500261,35.0
8151,41.890824651,-87.630128275,49.0
8152,41.779528307,-87.602865405,38.0
8153,42.018527314,-87.690183466,39.0
8154,41.990788294,-87.713997502,41.0
8155,41.968633933,-87.771528304,28.0
8156,41.936145035,-87.662134994,25.0
8157,41.880708104,-87.629919733,28.0
8158,41.841226973,-87.626858599,27.0
8159,41.931582515,-87.742747165,15.0
8160,41.917402098,-87.635454463,11.0
8161,41.909614875,-87.747016581,10.0
8162,41.94016584,-87.68563831,12.0
8163,41.942157957,-87.806896401,24.0
8164,41.88772996,-87.632505286,24.0
8165,41.788780637,-87.60610456,32.0
8166,41.884288322,-87.647904248,31.0
8167,41.909307068,-87.80576669,53.0
8168,41.764687567,-87.683810375,46.0
8169,42.020087738,-87.673088231,58.0
8170,41.765096595,-87.592659377,24.0
8171,41.78742694,-87.621758727,35.0
8172,41.745036185,-87.602582264,29.0
8173,41.859989233,-87.622375476,37.0
8174,41.886560206,-87.716062887,63.0
8175,41.742710224,-87.634088181,33.0
8176,41.847565598,-87.645749253,36.0
8177,41.869751944,-87.639659179,52.0
8178,41.976290414,-87.905227221,43.0
8179,41.889902881,-87.720195499,60.0
8180,41.937350883,-87.663739514,48.0
8181,41.895399511,-87.72275441,37.0
8182,41.891694878,-87.626155832,43.0
8183,41.909311866,-87.770928258,30.0
8184,41.799520795,-87.723342683,30.0
8185,41.886843497,-87.765098817,41.0
8186,42.005899968,-87.664967527,42.0
8187,41.754592961,-87.741528537,32.0
8188,41.902120669,-87.767314335,43.0
8189,41.887845852,-87.624560336,34.0
8190,41.991123312,-87.678438184,24.0
8191,41.883823074,-87.63852649,34.0
8192,41.754592961,-87.741528537,41.0
8193,41.861161041,-87.627270627,36.0
8194,41.883500187,-87.627876698,37.0
8195,41.866472663,-87.639221031,43.0
8196,41.718452487,-87.650390916,38.0
8197,41.876917606,-87.681423082,30.0
8198,41.912872978,-87.778072273,26.0
8199,41.747411239,-87.583184722,10.0
8200,41.865247923,-87.650993256,10.0
8201,41.869315588,-87.663227403,36.0
8202,41.756739236,-87.722175658,36.0
8203,41.982161273,-87.668500261,51.0
8204,41.975876871,-87.691123958,14.0
8205,41.890250263,-87.63403495,31.0
8206,41.888676095,-87.636913058,26.0
8207,41.866552752,-87.625812533,33.0
8208,41.895140898,-87.624255632,43.0
8209,41.721982116,-87.608788691,39.0
8210,41.989243623,-87.665119726,40.0
8211,41.815382986,-87.638808169,36.0
8212,41.899189017,-87.625650736,41.0
8213,41.880773152,-87.721810393,44.0
8214,41.736966944,-87.582005586,49.0
8215,41.721439376,-87.614131833,44.0
8216,41.921696943,-87.687537431,32.0
8217,41.779310448,-87.674394341,21.0
8218,41.889057279,-87.657071501,27.0
8219,41.742772503,-87.573447851,41.0
8220,41.885369466,-87.63243193,17.0
8221,41.869311235,-87.663422037,48.0
8222,41.705101938,-87.60274167,33.0
8223,41.896312833,-87.624279399,37.0
8224,41.844243782,-87.725321944,34.0
8225,41.979006297,-87.906463155,55.0
8226,41.862981694,-87.621244665,32.0
8227,41.890013524,-87.631664996,38.0
8228,41.732936669,-87.551325221,12.0
8229,41.904454233,-87.727697153,10.0
8230,41.907127255,-87.678232016,9.0
8231,41.951584219,-87.649617365,13.0
8232,41.66792058,-87.627146197,40.0
8233,41.766655655,-87.638388243,16.0
8234,41.895927928,-87.748890135,29.0
8235,41.878567628,-87.627688599,34.0
8236,41.877226725,-87.714478312,26.0
8237,41.799197912,-87.587271736,10.0
8238,41.971100531,-87.667747448,22.0
8239,41.697462514,-87.615933278,38.0
8240,41.940758664,-87.652912393,39.0
8241,41.742469327,-87.703967803,36.0
8242,41.923302192,-87.734081725,39.0
8243,41.775221976,-87.767137337,51.0
8244,41.86523533,-87.625783004,59.0
8245,42.004510212,-87.662410287,46.0
8246,41.854956912,-87.705343887,34.0
8247,41.936239553,-87.721280792,40.0
8248,41.677799762,-87.642881123,44.0
8249,41.683966241,-87.656715693,8.0
8250,41.938556557,-87.768017693,42.0
8251,41.968815819,-87.674618145,40.0
8252,41.92851268,-87.691779312,41.0
8253,41.878634795,-87.720670425,30.0
8254,41.791315508,-87.671796165,48.0
8255,41.830750796,-87.626643572,45.0
8256,41.867797476,-87.658448428,34.0
8257,41.956318397,-87.71298945,16.0
8258,41.81691816,-87.633567673,13.0
8259,41.756724321,-87.5614782,5.0
8260,41.809894332,-87.639245272,10.0
8261,41.794672085,-87.623570871,15.0
8262,41.863194829,-87.650926979,18.0
8263,41.818236515,-87.697481536,26.0
8264,41.750929656,-87.625610451,22.0
8265,41.89036711,-87.626673634,43.0
8266,41.921715143,-87.668606344,34.0
8267,41.819767809,-87.600302468,37.0
8268,41.806960816,-87.651175633,51.0
8269,41.904581468,-87.631468772,37.0
8270,41.924158759,-87.699399996,35.0
8271,41.896888586,-87.628203192,42.0
8272,41.908430535,-87.638509526,14.0
8273,41.772386186,-87.590225656,17.0
8274,42.000945808,-87.795945232,23.0
8275,41.990409975,-87.704977986,36.0
8276,41.920026501,-87.678471207,31.0
8277,41.880194,-87.665148099,35.0
8278,41.747236315,-87.557667183,39.0
8279,41.774660623,-87.680952878,25.0
8280,41.777437052,-87.745905021,38.0
8281,41.85268013,-87.632007113,43.0
8282,41.970066618,-87.762668225,35.0
8283,41.778950644,-87.777645215,40.0
8284,41.757835879,-87.607821115,50.0
8285,41.838758482,-87.64745455,29.0
8286,41.757639014,-87.556310458,37.0
8287,41.8804407,-87.749684919,36.0
8288,41.91713541,-87.687914102,28.0
8289,41.810823032,-87.606592586,13.0
8290,41.800593413,-87.65989858,13.0
8291,41.986354136,-87.810637318,5.0
8292,41.946523572,-87.664000098,49.0
8293,41.883165788,-87.643755571,36.0
8294,41.81134372,-87.607346008,36.0
8295,41.934938759,-87.653937169,45.0
8296,41.85268013,-87.632007113,45.0
8297,41.927904923,-87.699950881,28.0
8298,41.926261042,-87.766068398,35.0
8299,41.974829677,-87.787890376,28.0
8300,41.84992938,-87.706842858,39.0
8301,41.848417136,-87.724676831,43.0
8302,41.852426595,-87.623791625,32.0
8303,41.866810739,-87.625817031,36.0
8304,41.908452786,-87.765880756,31.0
8305,42.008494713,-87.698092367,30.0
8306,41.921067316,-87.67285337,21.0
8307,41.921049605,-87.665993377,27.0
8308,41.903478069,-87.631433102,26.0
8309,41.751502882,-87.644063491,16.0
8310,41.90178302,-87.627995064,13.0
8311,41.735619016,-87.726318233,11.0
8312,41.923672617,-87.786301606,8.0
8313,41.890853973,-87.628644182,14.0
8314,41.877578503,-87.629282088,14.0
8315,41.939114003,-87.725649178,17.0
8316,41.90214763,-87.632865587,32.0
8317,41.890118835,-87.644984589,32.0
8318,41.863464799,-87.652025449,37.0
8319,41.904888868,-87.631476426,31.0
8320,41.725661136,-87.575433532,49.0
8321,41.906846882,-87.728155785,38.0
8322,41.87620094,-87.71001587,26.0
8323,41.726378325,-87.554639463,16.0
8324,41.928819026,-87.707004971,51.0
8325,41.889785771,-87.672848846,34.0
8326,41.851988885,-87.689219118,26.0
8327,41.954649016,-87.751067121,37.0
8328,41.885743111,-87.629809418,44.0
8329,41.933582379,-87.645517082,29.0
8330,41.76997664,-87.645749985,50.0
8331,41.75089655,-87.627813307,42.0
8332,41.954202988,-87.748619056,37.0
8333,41.71901908,-87.631022815,28.0
8334,41.976762981,-87.900983721,25.0
8335,41.931051656,-87.713362956,24.0
8336,41.970813087,-87.704876443,44.0
8337,41.913034767,-87.687290426,62.0
8338,41.806766171,-87.666634222,26.0
8339,41.824506095,-87.609655498,40.0
8340,41.808192849,-87.663743733,41.0
8341,41.905239352,-87.640840084,9.0
8342,41.77722861,-87.757858808,6.0
8343,41.996007753,-87.684196851,13.0
8344,41.779244263,-87.684462764,12.0
8345,41.728226861,-87.552855036,24.0
8346,41.929125551,-87.67449378,17.0
8347,41.767270546,-87.585951907,46.0
8348,41.87777927,-87.657678789,17.0
8349,41.691751579,-87.685225652,17.0
8350,41.814997734,-87.668782897,9.0
8351,41.88033698,-87.629365643,26.0
8352,41.866148185,-87.726825268,14.0
8353,41.824847987,-87.611654881,37.0
8354,41.691751579,-87.685225652,7.0
8355,41.764753067,-87.621672093,39.0
8356,41.880769306,-87.722118889,41.0
8357,41.92510186,-87.671992307,47.0
8358,41.714044945,-87.656392998,37.0
8359,41.706926049,-87.642082496,40.0
8360,41.877822179,-87.655181405,24.0
8361,41.931582515,-87.742747165,38.0
8362,41.897895128,-87.624096605,39.0
8363,41.972059949,-87.657701922,26.0
8364,41.912359831,-87.723963176,25.0
8365,41.864493678,-87.639158,9.0
8366,41.881183104,-87.68498211,9.0
8367,41.86821682,-87.6304532,7.0
8368,41.779798546,-87.641648739,7.0
8369,41.810433304,-87.606585987,18.0
8370,41.963070794,-87.655984213,15.0
8371,41.706326697,-87.656188319,46.0
8372,41.880396003,-87.753320718,60.0
8373,41.815862368,-87.665974955,35.0
8374,41.826839247,-87.631408649,38.0
8375,41.883500187,-87.627876698,28.0
8376,41.899410159,-87.624131266,17.0
8377,41.896587812,-87.634667364,37.0
8378,41.739265865,-87.604893749,17.0
8379,41.947802576,-87.664034506,12.0
8380,41.722476277,-87.574796951,13.0
8381,41.97443857,-87.81119077,18.0
8382,41.845600518,-87.683422021,11.0
8383,41.968640499,-87.765056411,20.0
8384,41.885908101,-87.626289429,6.0
8385,41.742710224,-87.634088181,58.0
8386,41.882394062,-87.627844798,49.0
8387,41.728226861,-87.552855036,35.0
8388,41.961690815,-87.720515176,28.0
8389,41.865397377,-87.640660777,36.0
8390,41.880443372,-87.624355722,34.0
8391,41.707263758,-87.617014549,22.0
8392,41.82417318,-87.692194625,28.0
8393,41.849400719,-87.701511347,22.0
8394,41.879845704,-87.629356347,13.0
8395,41.748060338,-87.741302702,10.0
8396,41.882470918,-87.627847625,11.0
8397,41.877565108,-87.68479102,8.0
8398,41.896117403,-87.66443119,27.0
8399,41.88446517,-87.634446911,18.0
8400,41.873141633,-87.625358016,27.0
8401,41.873839312,-87.669102656,31.0
8402,41.722476277,-87.574796951,27.0
8403,41.954507152,-87.653372774,27.0
8404,41.862859101,-87.624050746,44.0
8405,41.882774244,-87.629427024,30.0
8406,41.878225414,-87.626928592,36.0
8407,41.909270561,-87.64722927,51.0
8408,41.898687675,-87.674689203,51.0
8409,41.854714656,-87.714302622,45.0
8410,41.871674212,-87.663452437,41.0
8411,41.673554115,-87.616411124,26.0
8412,41.707099379,-87.628599988,42.0
8413,41.77543953,-87.633314847,27.0
8414,41.722523537,-87.639600268,28.0
8415,41.979006297,-87.906463155,44.0
8416,41.811551206,-87.665047641,41.0
8417,41.910764867,-87.658120918,40.0
8418,41.736148121,-87.629070243,49.0
8419,41.966059402,-87.737155987,42.0
8420,41.789749397,-87.682519702,47.0
8421,41.880775433,-87.627029031,49.0
8422,41.92267399,-87.76102196,28.0
8423,41.907053823,-87.634586321,36.0
8424,41.894485082,-87.7175035,24.0
8425,41.895896023,-87.677913394,60.0
8426,41.771912557,-87.687572038,56.0
8427,41.862488717,-87.654954321,47.0
8428,41.678752826,-87.644382771,44.0
8429,41.74621174,-87.635406033,24.0
8430,41.692223651,-87.653410808,25.0
8431,41.784484203,-87.657053213,7.0
8432,41.912365442,-87.680544473,18.0
8433,41.822905661,-87.671449078,21.0
8434,41.998589249,-87.689906016,19.0
8435,41.910534535,-87.674211066,38.0
8436,41.815186161,-87.672427318,25.0
8437,41.885741529,-87.631344503,22.0
8438,41.885753511,-87.627032961,24.0
8439,41.739339979,-87.604896575,46.0
8440,41.754616453,-87.561441152,12.0
8441,42.018498254,-87.672983233,12.0
8442,41.844715359,-87.693417234,13.0
8443,41.931287433,-87.656934313,19.0
8444,41.768065699,-87.567511611,33.0
8445,41.919223505,-87.726620563,33.0
8446,41.781426277,-87.614440844,32.0
8447,41.745836308,-87.562499082,16.0
8448,41.82925174,-87.691017512,10.0
8449,41.775284502,-87.638064135,8.0
8450,41.788987036,-87.74147999,10.0
8451,41.783941915,-87.591426876,22.0
8452,42.012792317,-87.690244927,15.0
8453,41.730991299,-87.546952528,20.0
8454,41.928460174,-87.698130005,48.0
8455,41.876399684,-87.757546475,52.0
8456,41.765755571,-87.576292427,24.0
8457,42.019399237,-87.675049485,31.0
8458,42.00667554,-87.66667767,14.0
8459,41.743138583,-87.621170639,14.0
8460,41.954508415,-87.653122768,6.0
8461,41.736633224,-87.606059308,11.0
8462,41.889243957,-87.628783073,21.0
8463,41.963931156,-87.69749835,35.0
8464,41.980715212,-87.699078384,43.0
8465,41.728116137,-87.617182263,38.0
8466,41.97457394,-87.654961348,37.0
8467,41.910416905,-87.627635505,53.0
8468,41.764900898,-87.576943938,31.0
8469,42.018816354,-87.693290207,20.0
8470,41.966271621,-87.658031509,24.0
8471,41.905956309,-87.680789773,23.0
8472,41.780615555,-87.714143203,7.0
8473,41.67735015,-87.671412516,38.0
8474,41.921060646,-87.666004286,21.0
8475,41.74601565,-87.586326728,25.0
8476,41.979006297,-87.906463155,27.0
8477,41.729462447,-87.546912558,35.0
8478,41.885740814,-87.630778959,30.0
8479,41.925463182,-87.647970799,49.0
8480,41.962145235,-87.683871501,32.0
8481,41.878567628,-87.627688599,37.0
8482,41.88249622,-87.624380767,43.0
8483,41.74646296,-87.741266075,59.0
8484,41.822695295,-87.611029677,42.0
8485,41.938633302,-87.761901059,30.0
8486,41.935099059,-87.646746693,34.0
8487,41.862488717,-87.654954321,25.0
8488,41.904370109,-87.631460067,17.0
8489,41.914353147,-87.683603076,38.0
8490,41.859815277,-87.623977927,37.0
8491,41.896267502,-87.655397677,41.0
8492,41.880463406,-87.648918236,53.0
8493,41.946779009,-87.685082478,42.0
8494,41.868541914,-87.639235361,41.0
8495,41.779295906,-87.644774188,32.0
8496,41.75089655,-87.627813307,33.0
8497,41.953653332,-87.774350947,44.0
8498,41.880302933,-87.760474828,44.0
8499,41.730094592,-87.549461987,39.0
8500,41.798964595,-87.654986576,44.0
8501,41.826069047,-87.624856894,44.0
8502,41.902350414,-87.628334115,45.0
8503,42.008968246,-87.674987785,39.0
8504,41.742710224,-87.634088181,22.0
8505,41.891487,-87.626712708,42.0
8506,41.925206709,-87.664039225,13.0
8507,41.740865028,-87.655906193,14.0
8508,41.923672617,-87.786301606,16.0
8509,41.866519776,-87.695127279,28.0
8510,41.895003278,-87.62152816,28.0
8511,41.808201741,-87.684420054,26.0
8512,41.917157103,-87.684945117,47.0
8513,41.881152628,-87.687365645,40.0
8514,41.881183664,-87.685081252,29.0
8515,41.76573639,-87.66381882,43.0
8516,41.880988964,-87.704854042,36.0
8517,41.854090469,-87.695518813,44.0
8518,41.947857457,-87.664033932,45.0
8519,41.882092584,-87.625677844,44.0
8520,41.742710224,-87.634088181,39.0
8521,41.750881217,-87.706080808,46.0
8522,41.709839924,-87.646559672,34.0
8523,41.796012906,-87.6224999,22.0
8524,41.92046017,-87.67083136,34.0
8525,41.81320451,-87.672377994,31.0
8526,41.880171176,-87.745266162,22.0
8527,41.909664252,-87.742728815,11.0
8528,41.745527233,-87.580451022,6.0
8529,41.886649244,-87.684912154,14.0
8530,41.749657947,-87.66342156,18.0
8531,41.742051271,-87.544212346,18.0
8532,41.913541176,-87.798593209,9.0
8533,41.736345716,-87.585636406,11.0
8534,41.923128142,-87.725506927,50.0
8535,41.882091837,-87.62555667,33.0
8536,41.905938706,-87.663906218,32.0
8537,41.933270602,-87.63930945,38.0
8538,41.889453169,-87.627994833,26.0
8539,41.882254819,-87.763931315,34.0
8540,41.976851852,-87.654999693,37.0
8541,41.923672617,-87.786301606,30.0
8542,41.932786761,-87.645551356,48.0
8543,41.925174426,-87.666508943,38.0
8544,41.923587641,-87.677358139,42.0
8545,41.755445867,-87.649016664,55.0
8546,41.788240444,-87.652290844,58.0
8547,41.839816207,-87.617516172,56.0
8548,41.788876224,-87.736505046,45.0
8549,41.910423933,-87.680792032,43.0
8550,41.73276923,-87.551319924,43.0
8551,41.93859561,-87.649576033,39.0
8552,41.742710224,-87.634088181,47.0
8553,41.967259009,-87.655149273,37.0
8554,41.880988964,-87.704854042,31.0
8555,41.895140898,-87.624255632,36.0
8556,41.895529663,-87.638924852,27.0
8557,41.996194144,-87.70687819,10.0
8558,41.83805499,-87.645458414,14.0
8559,41.750490827,-87.654302474,7.0
8560,41.677786244,-87.643829354,3.0
8561,41.755159119,-87.58287461,17.0
8562,41.977017622,-87.692447486,26.0
8563,41.779196943,-87.615602304,58.0
8564,41.837421215,-87.637736924,42.0
8565,41.883208624,-87.686489297,46.0
8566,41.755975624,-87.599240312,49.0
8567,41.76291656,-87.630943849,54.0
8568,41.868541914,-87.639235361,22.0
8569,41.736345716,-87.585636406,27.0
8570,41.929627611,-87.684105908,25.0
8571,41.910068099,-87.710608625,39.0
8572,41.93791173,-87.727149134,44.0
8573,41.875254895,-87.627618559,33.0
8574,41.75313973,-87.562624263,34.0
8575,41.714636618,-87.564600762,37.0
8576,41.953087341,-87.725090015,53.0
8577,41.764432784,-87.651673956,40.0
8578,41.879450552,-87.628464704,59.0
8579,41.833981223,-87.621823075,47.0
8580,41.920434991,-87.757786441,34.0
8581,41.802111489,-87.606401292,31.0
8582,41.755130843,-87.585271817,34.0
8583,41.659137482,-87.608875108,31.0
8584,42.01033368,-87.666702026,21.0
8585,41.962352234,-87.720527223,14.0
8586,42.021148015,-87.669934375,10.0
8587,41.904895526,-87.68391204,6.0
8588,41.851988885,-87.689219118,36.0
8589,41.918044399,-87.657500394,54.0
8590,41.784115848,-87.660687025,43.0
8591,41.775714162,-87.738540813,12.0
8592,41.92439805,-87.794045223,45.0
8593,41.80144381,-87.655642601,31.0
8594,41.863196881,-87.614817819,25.0
8595,41.988663954,-87.805663706,46.0
8596,41.763806032,-87.564556606,26.0
8597,41.867081407,-87.619003708,48.0
8598,41.823665846,-87.603072021,44.0
8599,41.923634731,-87.677434823,47.0
8600,41.951477998,-87.801088531,69.0
8601,41.726058329,-87.551163198,43.0
8602,41.946724511,-87.691501175,60.0
8603,41.87137524,-87.683054515,41.0
8604,41.726358457,-87.556163641,36.0
8605,41.731845173,-87.602288494,34.0
8606,41.851231411,-87.69907084,40.0
